kommune,klassetrin,skoleår,foraeldre_uddannelsesniveau
Hørsholm,Indskoling,2019/2020,5.995884773662551
Hørsholm,Indskoling,2020/2021,6.080194410692588
Hørsholm,Indskoling,2021/2022,6.001672240802676
Hørsholm,Indskoling,2022/2023,6.1375
Hørsholm,Indskoling,2023/2024,6.149122807017544
Hørsholm,Indskoling,2024/2025,6.151260504201681
Hørsholm,Indskoling,2025/2026,6.18677494199536
Hørsholm,Mellemtrin,2014/2015,5.9583975346687215
Hørsholm,Mellemtrin,2015/2016,5.936690647482014
Hørsholm,Mellemtrin,2016/2017,5.96916890080429
Hørsholm,Mellemtrin,2017/2018,5.965014577259475
Hørsholm,Mellemtrin,2018/2019,5.964963503649635
Hørsholm,Mellemtrin,2019/2020,5.93562874251497
Hørsholm,Mellemtrin,2020/2021,5.949308755760368
Hørsholm,Mellemtrin,2021/2022,5.938423645320197
Hørsholm,Mellemtrin,2022/2023,6.00814332247557
Hørsholm,Mellemtrin,2023/2024,6.0811688311688314
Hørsholm,Mellemtrin,2024/2025,6.092105263157895
Hørsholm,Mellemtrin,2025/2026,6.05
Hørsholm,Udskoling,2014/2015,5.839580209895052
Hørsholm,Udskoling,2015/2016,5.827893175074184
Hørsholm,Udskoling,2016/2017,5.849293563579278
Hørsholm,Udskoling,2017/2018,5.885668276972625
Hørsholm,Udskoling,2018/2019,5.876623376623376
Hørsholm,Udskoling,2019/2020,5.9494290375203915
Hørsholm,Udskoling,2020/2021,5.9718045112781954
Hørsholm,Udskoling,2021/2022,5.967391304347826
Hørsholm,Udskoling,2022/2023,5.945686900958466
Hørsholm,Udskoling,2023/2024,5.964346349745331
Hørsholm,Udskoling,2024/2025,6.007259528130671
Hørsholm,Udskoling,2025/2026,6.048169556840077
Ikast-Brande,Indskoling,2014/2015,4.898584905660377
Ikast-Brande,Indskoling,2015/2016,4.905027932960894
Ikast-Brande,Indskoling,2016/2017,4.947835738068813
Ikast-Brande,Indskoling,2017/2018,4.982456140350878
Ikast-Brande,Indskoling,2018/2019,5.01671469740634
Ikast-Brande,Indskoling,2019/2020,5.040572792362768
Ikast-Brande,Indskoling,2020/2021,5.059975520195838
Ikast-Brande,Indskoling,2021/2022,5.081506849315068
Ikast-Brande,Indskoling,2022/2023,5.094508301404853
Ikast-Brande,Indskoling,2023/2024,5.091607943625881
Ikast-Brande,Indskoling,2024/2025,5.110437710437711
Ikast-Brande,Indskoling,2025/2026,5.119572478289913
Ikast-Brande,Mellemtrin,2014/2015,4.749588138385502
Ikast-Brande,Mellemtrin,2015/2016,4.807951987996999
Ikast-Brande,Mellemtrin,2016/2017,4.764661654135338
Ikast-Brande,Mellemtrin,2017/2018,4.852707006369426
Ikast-Brande,Mellemtrin,2018/2019,4.884820747520976
Ikast-Brande,Mellemtrin,2019/2020,4.978146194423512
Ikast-Brande,Mellemtrin,2020/2021,4.977099236641221
Ikast-Brande,Mellemtrin,2021/2022,5.007240547063556
Ikast-Brande,Mellemtrin,2022/2023,5.0417014178482065
Ikast-Brande,Mellemtrin,2023/2024,5.086956521739131
Ikast-Brande,Mellemtrin,2024/2025,5.09347442680776
Ikast-Brande,Mellemtrin,2025/2026,5.086880973066898
Ikast-Brande,Udskoling,2014/2015,4.536111111111111
Ikast-Brande,Udskoling,2015/2016,4.575496117342537
Ikast-Brande,Udskoling,2016/2017,4.666374012291484
Ikast-Brande,Udskoling,2017/2018,4.686735653809972
Ikast-Brande,Udskoling,2018/2019,4.790862944162437
Ikast-Brande,Udskoling,2019/2020,4.762295081967213
Ikast-Brande,Udskoling,2020/2021,4.8441558441558445
Ikast-Brande,Udskoling,2021/2022,4.888086642599278
Ikast-Brande,Udskoling,2022/2023,5.00174978127734
Ikast-Brande,Udskoling,2023/2024,5.0
Ikast-Brande,Udskoling,2024/2025,5.021701388888889
Ikast-Brande,Udskoling,2025/2026,5.108134920634921
Ishøj,Indskoling,2014/2015,4.440835266821345
Ishøj,Indskoling,2015/2016,4.5159817351598175
Ishøj,Indskoling,2016/2017,4.567982456140351
Ishøj,Indskoling,2017/2018,4.6476624857468645
Ishøj,Indskoling,2018/2019,4.723404255319149
Ishøj,Indskoling,2019/2020,4.699875466998755
Ishøj,Indskoling,2020/2021,4.852672750977836
Ishøj,Indskoling,2021/2022,4.88338192419825
Ishøj,Indskoling,2022/2023,4.897435897435898
Ishøj,Indskoling,2023/2024,4.932142857142857
Ishøj,Indskoling,2024/2025,4.956852791878172
Ishøj,Indskoling,2025/2026,5.037359900373599
Ishøj,Mellemtrin,2014/2015,4.304182509505703
Ishøj,Mellemtrin,2015/2016,4.33931484502447
Ishøj,Mellemtrin,2016/2017,4.351226993865031
Ishøj,Mellemtrin,2017/2018,4.403874813710879
Ishøj,Mellemtrin,2018/2019,4.446540880503145
Ishøj,Mellemtrin,2019/2020,4.5344
Ishøj,Mellemtrin,2020/2021,4.532994923857868
Ishøj,Mellemtrin,2021/2022,4.733840304182509
Ishøj,Mellemtrin,2022/2023,4.760067114093959
Ishøj,Mellemtrin,2023/2024,4.8578947368421055
Ishøj,Mellemtrin,2024/2025,4.885304659498208
Ishøj,Mellemtrin,2025/2026,4.845217391304348
Ishøj,Udskoling,2014/2015,4.260038240917782
Ishøj,Udskoling,2015/2016,4.252189141856392
Ishøj,Udskoling,2016/2017,4.317375886524823
Ishøj,Udskoling,2017/2018,4.389221556886228
Ishøj,Udskoling,2018/2019,4.32620320855615
Ishøj,Udskoling,2019/2020,4.3290203327171906
Ishøj,Udskoling,2020/2021,4.416988416988417
Ishøj,Udskoling,2021/2022,4.4324324324324325
Ishøj,Udskoling,2022/2023,4.527240773286468
Ishøj,Udskoling,2023/2024,4.569983136593592
Ishøj,Udskoling,2024/2025,4.72680412371134
Ishøj,Udskoling,2025/2026,4.73037542662116
Jammerbugt,Indskoling,2014/2015,4.904505716207129
Jammerbugt,Indskoling,2015/2016,4.9352663519892115
Jammerbugt,Indskoling,2016/2017,4.891943734015345
Jammerbugt,Indskoling,2017/2018,4.92202462380301
Jammerbugt,Indskoling,2018/2019,4.953257790368272
Jammerbugt,Indskoling,2019/2020,4.932452276064611
Jammerbugt,Indskoling,2020/2021,4.95057915057915
Jammerbugt,Indskoling,2021/2022,5.043110735418428
Jammerbugt,Indskoling,2022/2023,5.0393641180923545
Jammerbugt,Indskoling,2023/2024,5.047950502706883
Jammerbugt,Indskoling,2024/2025,5.029141104294479
Jammerbugt,Indskoling,2025/2026,5.041454545454545
Jammerbugt,Mellemtrin,2014/2015,4.77906976744186
Jammerbugt,Mellemtrin,2015/2016,4.874035989717224
Jammerbugt,Mellemtrin,2016/2017,4.879489225857941
Jammerbugt,Mellemtrin,2017/2018,4.840833333333333
Jammerbugt,Mellemtrin,2018/2019,4.840605520926091
Jammerbugt,Mellemtrin,2019/2020,4.893952673093778
Jammerbugt,Mellemtrin,2020/2021,4.902740937223696
Jammerbugt,Mellemtrin,2021/2022,4.919278252611586
Jammerbugt,Mellemtrin,2022/2023,4.910780669144981
Jammerbugt,Mellemtrin,2023/2024,4.9507389162561575
Jammerbugt,Mellemtrin,2024/2025,4.995833333333334
Jammerbugt,Mellemtrin,2025/2026,5.08105147864184
Jammerbugt,Udskoling,2014/2015,4.70679012345679
Jammerbugt,Udskoling,2015/2016,4.728464419475656
Jammerbugt,Udskoling,2016/2017,4.741039426523297
Jammerbugt,Udskoling,2017/2018,4.818348623853211
Jammerbugt,Udskoling,2018/2019,4.868905742145179
Jammerbugt,Udskoling,2019/2020,4.913508260447036
Jammerbugt,Udskoling,2020/2021,4.884892086330935
Jammerbugt,Udskoling,2021/2022,4.881937436932391
Jammerbugt,Udskoling,2022/2023,4.939423076923077
Jammerbugt,Udskoling,2023/2024,4.941115702479339
Jammerbugt,Udskoling,2024/2025,4.929752066115703
Jammerbugt,Udskoling,2025/2026,4.945492662473795
Kalundborg,Indskoling,2014/2015,4.632792485055508
Kalundborg,Indskoling,2015/2016,4.656808379544054
Kalundborg,Indskoling,2016/2017,4.666873449131514
Kalundborg,Indskoling,2017/2018,4.688329839273235
Kalundborg,Indskoling,2018/2019,4.618019359642592
Kalundborg,Indskoling,2019/2020,4.618004866180049
Kalundborg,Indskoling,2020/2021,4.610589239965841
Kalundborg,Indskoling,2021/2022,4.544757033248082
Kalundborg,Indskoling,2022/2023,4.567266495287061
Kalundborg,Indskoling,2023/2024,4.578947368421052
Kalundborg,Indskoling,2024/2025,4.5867697594501715
Kalundborg,Indskoling,2025/2026,4.566981132075472
Kalundborg,Mellemtrin,2014/2015,4.626824817518248
Kalundborg,Mellemtrin,2015/2016,4.6928746928746925
Kalundborg,Mellemtrin,2016/2017,4.709601873536299
Kalundborg,Mellemtrin,2017/2018,4.623387096774193
Kalundborg,Mellemtrin,2018/2019,4.572463768115942
Kalundborg,Mellemtrin,2019/2020,4.643389199255121
Kalundborg,Mellemtrin,2020/2021,4.666974169741698
Kalundborg,Mellemtrin,2021/2022,4.657446808510638
Kalundborg,Mellemtrin,2022/2023,4.643956043956044
Kalundborg,Mellemtrin,2023/2024,4.6219081272084805
Kalundborg,Mellemtrin,2024/2025,4.6044340723453905
Kalundborg,Mellemtrin,2025/2026,4.6361386138613865
Kalundborg,Udskoling,2014/2015,4.531553398058253
Kalundborg,Udskoling,2015/2016,4.527302363488182
Kalundborg,Udskoling,2016/2017,4.547451669595782
Kalundborg,Udskoling,2017/2018,4.654223968565815
Kalundborg,Udskoling,2018/2019,4.75
Kalundborg,Udskoling,2019/2020,4.647352647352648
Kalundborg,Udskoling,2020/2021,4.633642930856553
Kalundborg,Udskoling,2021/2022,4.587475149105368
Kalundborg,Udskoling,2022/2023,4.64248159831756
Kalundborg,Udskoling,2023/2024,4.67047817047817
Kalundborg,Udskoling,2024/2025,4.669642857142857
Kalundborg,Udskoling,2025/2026,4.624694376528117
Kerteminde,Indskoling,2014/2015,4.968085106382978
Kerteminde,Indskoling,2015/2016,4.947872340425532
Kerteminde,Indskoling,2016/2017,4.953281423804227
Kerteminde,Indskoling,2017/2018,4.962837837837838
Kerteminde,Indskoling,2018/2019,4.912543153049482
Kerteminde,Indskoling,2019/2020,4.961126005361931
Kerteminde,Indskoling,2020/2021,4.9668435013262595
Kerteminde,Indskoling,2021/2022,4.911516853932584
Kerteminde,Indskoling,2022/2023,4.954419889502763
Kerteminde,Indskoling,2023/2024,4.988173455978975
Kerteminde,Indskoling,2024/2025,4.9605781865965834
Kerteminde,Indskoling,2025/2026,5.061480552070264
Kerteminde,Mellemtrin,2014/2015,4.918103448275862
Kerteminde,Mellemtrin,2015/2016,4.904450261780105
Kerteminde,Mellemtrin,2016/2017,4.973837209302325
Kerteminde,Mellemtrin,2017/2018,4.977203647416413
Kerteminde,Mellemtrin,2018/2019,4.977433004231312
Kerteminde,Mellemtrin,2019/2020,4.969924812030075
Kerteminde,Mellemtrin,2020/2021,4.99859943977591
Kerteminde,Mellemtrin,2021/2022,4.9326923076923075
Kerteminde,Mellemtrin,2022/2023,4.938356164383562
Kerteminde,Mellemtrin,2023/2024,5.003795066413662
Kerteminde,Mellemtrin,2024/2025,4.979667282809612
Kerteminde,Mellemtrin,2025/2026,4.925572519083969
Kerteminde,Udskoling,2014/2015,4.781045751633987
Kerteminde,Udskoling,2015/2016,4.856443719412725
Kerteminde,Udskoling,2016/2017,4.906854130052724
Kerteminde,Udskoling,2017/2018,4.896309314586995
Kerteminde,Udskoling,2018/2019,4.955516014234876
Kerteminde,Udskoling,2019/2020,5.00886524822695
Kerteminde,Udskoling,2020/2021,4.986135181975737
Kerteminde,Udskoling,2021/2022,4.946366782006921
Kerteminde,Udskoling,2022/2023,4.914239482200648
Kerteminde,Udskoling,2023/2024,4.930979133226324
Kerteminde,Udskoling,2024/2025,4.977777777777778
Kerteminde,Udskoling,2025/2026,5.02258726899384
Kolding,Indskoling,2014/2015,5.2108599779492835
Kolding,Indskoling,2015/2016,5.228973202440966
Kolding,Indskoling,2016/2017,5.24780814853017
Kolding,Indskoling,2017/2018,5.233755942947702
Kolding,Indskoling,2018/2019,5.246925260170293
Kolding,Indskoling,2019/2020,5.255938242280285
Kolding,Indskoling,2020/2021,5.292803970223325
Kolding,Indskoling,2021/2022,5.2865300638226405
Kolding,Indskoling,2022/2023,5.316354710033752
Kolding,Indskoling,2023/2024,5.314134587129004
Kolding,Indskoling,2024/2025,5.2875662934590455
Kolding,Indskoling,2025/2026,5.317965496728138
Kolding,Mellemtrin,2014/2015,5.084953203743701
Kolding,Mellemtrin,2015/2016,5.102309058614565
Kolding,Mellemtrin,2016/2017,5.119667389732466
Kolding,Mellemtrin,2017/2018,5.152496099843994
Kolding,Mellemtrin,2018/2019,5.19637937819756
Kolding,Mellemtrin,2019/2020,5.197924673328209
Kolding,Mellemtrin,2020/2021,5.229437229437229
Kolding,Mellemtrin,2021/2022,5.251786464901219
Kolding,Mellemtrin,2022/2023,5.225767366720517
Kolding,Mellemtrin,2023/2024,5.21913835956918
Kolding,Mellemtrin,2024/2025,5.235785953177258
Kolding,Mellemtrin,2025/2026,5.28743961352657
Kolding,Udskoling,2014/2015,4.908105560791706
Kolding,Udskoling,2015/2016,4.987856141989725
Kolding,Udskoling,2016/2017,4.97153024911032
Kolding,Udskoling,2017/2018,5.014117647058823
Kolding,Udskoling,2018/2019,4.985857395403653
Kolding,Udskoling,2019/2020,5.039440838741887
Kolding,Udskoling,2020/2021,5.132887189292543
Kolding,Udskoling,2021/2022,5.130562347188264
Kolding,Udskoling,2022/2023,5.183781190019194
Kolding,Udskoling,2023/2024,5.196924391285775
Kolding,Udskoling,2024/2025,5.231004366812227
Kolding,Udskoling,2025/2026,5.190836088804913
København,Indskoling,2014/2015,5.6207692307692305
København,Indskoling,2015/2016,5.702028874896648
København,Indskoling,2016/2017,5.720774476376035
København,Indskoling,2017/2018,5.773738040250742
København,Indskoling,2018/2019,5.80781489036206
København,Indskoling,2019/2020,5.871161313095659
København,Indskoling,2020/2021,5.882247500861772
København,Indskoling,2021/2022,5.903851918465228
København,Indskoling,2022/2023,5.932404086880032
København,Indskoling,2023/2024,5.99193064354785
København,Indskoling,2024/2025,6.007094943240454
København,Indskoling,2025/2026,6.036832762774186
København,Mellemtrin,2014/2015,5.389885807504078
København,Mellemtrin,2015/2016,5.448946339343906
København,Mellemtrin,2016/2017,5.502085664869265
København,Mellemtrin,2017/2018,5.553513071895424
København,Mellemtrin,2018/2019,5.622075813997899
København,Mellemtrin,2019/2020,5.663669597865823
København,Mellemtrin,2020/2021,5.727156432748538
København,Mellemtrin,2021/2022,5.759203496843128
København,Mellemtrin,2022/2023,5.805105682130113
København,Mellemtrin,2023/2024,5.8514560251005
København,Mellemtrin,2024/2025,5.854664391353811
København,Mellemtrin,2025/2026,5.895403820692264
København,Udskoling,2014/2015,5.130168453292496
København,Udskoling,2015/2016,5.187880427431354
København,Udskoling,2016/2017,5.246348962336664
København,Udskoling,2017/2018,5.3702219040801715
København,Udskoling,2018/2019,5.420820189274448
København,Udskoling,2019/2020,5.4921385657676085
København,Udskoling,2020/2021,5.5209827201128485
København,Udskoling,2021/2022,5.587387595111829
København,Udskoling,2022/2023,5.6097586790855205
København,Udskoling,2023/2024,5.727015866116061
København,Udskoling,2024/2025,5.735684178061067
København,Udskoling,2025/2026,5.792654626172939
Køge,Indskoling,2014/2015,5.02971102971103
Køge,Indskoling,2015/2016,5.048139158576052
Køge,Indskoling,2016/2017,5.017064846416382
Køge,Indskoling,2017/2018,5.012476007677543
Køge,Indskoling,2018/2019,5.086198305929248
Køge,Indskoling,2019/2020,5.0780104712041885
Køge,Indskoling,2020/2021,5.090716180371353
Køge,Indskoling,2021/2022,5.102941176470588
Køge,Indskoling,2022/2023,5.138444567015996
Køge,Indskoling,2023/2024,5.249488752556237
Køge,Indskoling,2024/2025,5.230804810360777
Køge,Indskoling,2025/2026,5.306032584764421
Køge,Mellemtrin,2014/2015,4.913236929922136
Køge,Mellemtrin,2015/2016,4.941384537645275
Køge,Mellemtrin,2016/2017,4.967692307692308
Køge,Mellemtrin,2017/2018,4.991233196960842
Køge,Mellemtrin,2018/2019,5.009101251422071
Køge,Mellemtrin,2019/2020,5.024547803617571
Køge,Mellemtrin,2020/2021,5.045066991473813
Køge,Mellemtrin,2021/2022,5.084580351333767
Køge,Mellemtrin,2022/2023,5.076078431372549
Køge,Mellemtrin,2023/2024,5.067536454336147
Køge,Mellemtrin,2024/2025,5.086466165413534
Køge,Mellemtrin,2025/2026,5.112508735150245
Køge,Udskoling,2014/2015,4.771929824561403
Køge,Udskoling,2015/2016,4.808920704845815
Køge,Udskoling,2016/2017,4.839024390243902
Køge,Udskoling,2017/2018,4.936842105263158
Køge,Udskoling,2018/2019,4.941967445152159
Køge,Udskoling,2019/2020,5.011356843992827
Køge,Udskoling,2020/2021,4.997671711292201
Køge,Udskoling,2021/2022,5.045190445448677
Køge,Udskoling,2022/2023,5.104118104118104
Køge,Udskoling,2023/2024,5.134600760456274
Køge,Udskoling,2024/2025,5.0777777777777775
Køge,Udskoling,2025/2026,5.135076252723311
Langeland,Indskoling,2014/2015,4.559870550161812
Langeland,Indskoling,2015/2016,4.532679738562091
Langeland,Indskoling,2016/2017,4.497142857142857
Langeland,Indskoling,2017/2018,4.5525525525525525
Langeland,Indskoling,2018/2019,4.64797507788162
Langeland,Indskoling,2019/2020,4.659090909090909
Langeland,Indskoling,2020/2021,4.664406779661017
Langeland,Indskoling,2021/2022,4.875
Langeland,Indskoling,2022/2023,4.688644688644689
Langeland,Indskoling,2023/2024,4.717557251908397
Langeland,Indskoling,2024/2025,4.75
Langeland,Indskoling,2025/2026,4.819004524886878
Langeland,Mellemtrin,2014/2015,4.563706563706564
Langeland,Mellemtrin,2015/2016,4.6892430278884465
Langeland,Mellemtrin,2016/2017,4.5893536121673
Langeland,Mellemtrin,2017/2018,4.629166666666666
Langeland,Mellemtrin,2018/2019,4.504098360655738
Langeland,Mellemtrin,2019/2020,4.486590038314176
Langeland,Mellemtrin,2020/2021,4.530120481927711
Langeland,Mellemtrin,2021/2022,4.744897959183674
Langeland,Mellemtrin,2022/2023,4.756756756756757
Langeland,Mellemtrin,2023/2024,4.720164609053498
Langeland,Mellemtrin,2024/2025,4.693023255813953
Langeland,Mellemtrin,2025/2026,4.818652849740933
Langeland,Udskoling,2014/2015,4.4534412955465585
Langeland,Udskoling,2015/2016,4.4
Langeland,Udskoling,2016/2017,4.4731707317073175
Langeland,Udskoling,2017/2018,4.491525423728813
Langeland,Udskoling,2018/2019,4.556962025316456
Langeland,Udskoling,2019/2020,4.558035714285714
Langeland,Udskoling,2020/2021,4.575342465753424
Langeland,Udskoling,2021/2022,4.502824858757062
Langeland,Udskoling,2022/2023,4.451612903225806
Langeland,Udskoling,2023/2024,4.632478632478633
Langeland,Udskoling,2024/2025,4.917197452229299
Langeland,Udskoling,2025/2026,4.8088235294117645
Lejre,Indskoling,2014/2015,5.402439024390244
Lejre,Indskoling,2015/2016,5.392554991539763
Lejre,Indskoling,2016/2017,5.385593220338983
Lejre,Indskoling,2017/2018,5.378854625550661
Lejre,Indskoling,2018/2019,5.382550335570469
Lejre,Indskoling,2019/2020,5.454545454545454
Lejre,Indskoling,2020/2021,5.532367149758454
Lejre,Indskoling,2021/2022,5.593069306930693
Lejre,Indskoling,2022/2023,5.629794826048172
Lejre,Indskoling,2023/2024,5.688153310104529
Lejre,Indskoling,2024/2025,5.728406055209261
Lejre,Indskoling,2025/2026,5.7704122877930475
Lejre,Mellemtrin,2014/2015,5.348253275109171
Lejre,Mellemtrin,2015/2016,5.339157245632066
Lejre,Mellemtrin,2016/2017,5.384231536926148
Lejre,Mellemtrin,2017/2018,5.333680917622523
Lejre,Mellemtrin,2018/2019,5.37984496124031
Lejre,Mellemtrin,2019/2020,5.320366132723112
Lejre,Mellemtrin,2020/2021,5.424
Lejre,Mellemtrin,2021/2022,5.415670650730411
Lejre,Mellemtrin,2022/2023,5.388586956521739
Lejre,Mellemtrin,2023/2024,5.460559796437659
Lejre,Mellemtrin,2024/2025,5.555142503097893
Lejre,Mellemtrin,2025/2026,5.606537530266344
Lejre,Udskoling,2014/2015,5.125506072874494
Lejre,Udskoling,2015/2016,5.172823218997362
Lejre,Udskoling,2016/2017,5.232467532467532
Lejre,Udskoling,2017/2018,5.287206266318538
Lejre,Udskoling,2018/2019,5.368563685636857
Lejre,Udskoling,2019/2020,5.369988545246277
Lejre,Udskoling,2020/2021,5.352059925093633
Lejre,Udskoling,2021/2022,5.332365747460087
Lejre,Udskoling,2022/2023,5.366711772665765
Lejre,Udskoling,2023/2024,5.3983849259757735
Lejre,Udskoling,2024/2025,5.414529914529915
Lejre,Udskoling,2025/2026,5.388807069219441
Lemvig,Indskoling,2014/2015,4.90994623655914
Lemvig,Indskoling,2015/2016,5.010958904109589
Lemvig,Indskoling,2016/2017,5.015299026425591
Lemvig,Indskoling,2017/2018,5.004424778761062
Lemvig,Indskoling,2018/2019,5.063763608087092
Lemvig,Indskoling,2019/2020,5.022801302931596
Lemvig,Indskoling,2020/2021,4.989655172413793
Lemvig,Indskoling,2021/2022,5.036166365280289
Lemvig,Indskoling,2022/2023,5.067375886524823
Lemvig,Indskoling,2023/2024,5.095400340715503
Lemvig,Indskoling,2024/2025,5.066790352504638
Lemvig,Indskoling,2025/2026,5.059369202226345
Lemvig,Mellemtrin,2014/2015,4.8754098360655735
Lemvig,Mellemtrin,2015/2016,4.916666666666667
Lemvig,Mellemtrin,2016/2017,4.949263502454992
Lemvig,Mellemtrin,2017/2018,4.976230899830221
Lemvig,Mellemtrin,2018/2019,5.023214285714285
Lemvig,Mellemtrin,2019/2020,5.075046904315197
Lemvig,Mellemtrin,2020/2021,5.055343511450381
Lemvig,Mellemtrin,2021/2022,5.026530612244898
Lemvig,Mellemtrin,2022/2023,5.029473684210526
Lemvig,Mellemtrin,2023/2024,5.027777777777778
Lemvig,Mellemtrin,2024/2025,5.077120822622108
Lemvig,Mellemtrin,2025/2026,5.104712041884817
Lemvig,Udskoling,2014/2015,4.855072463768116
Lemvig,Udskoling,2015/2016,4.843910806174957
Lemvig,Udskoling,2016/2017,4.843373493975903
Lemvig,Udskoling,2017/2018,4.9338235294117645
Lemvig,Udskoling,2018/2019,4.940952380952381
Lemvig,Udskoling,2019/2020,4.9588014981273405
Lemvig,Udskoling,2020/2021,4.995884773662551
Lemvig,Udskoling,2021/2022,5.0125
Lemvig,Udskoling,2022/2023,5.083857442348008
Lemvig,Udskoling,2023/2024,5.054347826086956
Lemvig,Udskoling,2024/2025,5.046153846153846
Lemvig,Udskoling,2025/2026,5.0260663507109005
Lolland,Indskoling,2014/2015,4.316256157635468
Lolland,Indskoling,2015/2016,4.2670401493930905
Lolland,Indskoling,2016/2017,4.289272030651341
Lolland,Indskoling,2017/2018,4.305785123966942
Lolland,Indskoling,2018/2019,4.200247218788628
Lolland,Indskoling,2019/2020,4.109254498714653
Lolland,Indskoling,2020/2021,4.131474103585657
Lolland,Indskoling,2021/2022,4.124301675977653
Lolland,Indskoling,2022/2023,4.123529411764705
Lolland,Indskoling,2023/2024,4.167325428194993
Lolland,Indskoling,2024/2025,4.191724137931034
Lolland,Indskoling,2025/2026,4.24357034795764
Lolland,Mellemtrin,2014/2015,4.395738203957382
Lolland,Mellemtrin,2015/2016,4.346201743462017
Lolland,Mellemtrin,2016/2017,4.282115869017632
Lolland,Mellemtrin,2017/2018,4.211734693877551
Lolland,Mellemtrin,2018/2019,4.219284603421462
Lolland,Mellemtrin,2019/2020,4.29810298102981
Lolland,Mellemtrin,2020/2021,4.291275167785235
Lolland,Mellemtrin,2021/2022,4.1959183673469385
Lolland,Mellemtrin,2022/2023,4.192733017377567
Lolland,Mellemtrin,2023/2024,4.070454545454545
Lolland,Mellemtrin,2024/2025,4.201086956521739
Lolland,Mellemtrin,2025/2026,4.152215799614644
Lolland,Udskoling,2014/2015,4.247648902821316
Lolland,Udskoling,2015/2016,4.2773536895674305
Lolland,Udskoling,2016/2017,4.314888010540185
Lolland,Udskoling,2017/2018,4.301813471502591
Lolland,Udskoling,2018/2019,4.306368330464716
Lolland,Udskoling,2019/2020,4.26183844011142
Lolland,Udskoling,2020/2021,4.211126961483595
Lolland,Udskoling,2021/2022,4.230769230769231
Lolland,Udskoling,2022/2023,4.319696969696969
Lolland,Udskoling,2023/2024,4.264069264069264
Lolland,Udskoling,2024/2025,4.313232830820771
Lolland,Udskoling,2025/2026,4.269372693726937
Lyngby-Taarbæk,Indskoling,2014/2015,6.16313284292514
Lyngby-Taarbæk,Indskoling,2015/2016,6.2162818955042525
Lyngby-Taarbæk,Indskoling,2016/2017,6.237714742309229
Lyngby-Taarbæk,Indskoling,2017/2018,6.295811518324608
Lyngby-Taarbæk,Indskoling,2018/2019,6.294587400177463
Lyngby-Taarbæk,Indskoling,2019/2020,6.283776996484179
Lyngby-Taarbæk,Indskoling,2020/2021,6.301636444051304
Lyngby-Taarbæk,Indskoling,2021/2022,6.315004659832246
Lyngby-Taarbæk,Indskoling,2022/2023,6.343187066974596
Lyngby-Taarbæk,Indskoling,2023/2024,6.378557874762809
Lyngby-Taarbæk,Indskoling,2024/2025,6.4034275127373785
Lyngby-Taarbæk,Indskoling,2025/2026,6.427522935779817
Lyngby-Taarbæk,Mellemtrin,2014/2015,6.071153846153846
Lyngby-Taarbæk,Mellemtrin,2015/2016,6.07837528604119
Lyngby-Taarbæk,Mellemtrin,2016/2017,6.097122302158273
Lyngby-Taarbæk,Mellemtrin,2017/2018,6.132291040288635
Lyngby-Taarbæk,Mellemtrin,2018/2019,6.150027886224205
Lyngby-Taarbæk,Mellemtrin,2019/2020,6.147375079063884
Lyngby-Taarbæk,Mellemtrin,2020/2021,6.272034820457018
Lyngby-Taarbæk,Mellemtrin,2021/2022,6.30241935483871
Lyngby-Taarbæk,Mellemtrin,2022/2023,6.294743059657413
Lyngby-Taarbæk,Mellemtrin,2023/2024,6.294663573085847
Lyngby-Taarbæk,Mellemtrin,2024/2025,6.29783393501805
Lyngby-Taarbæk,Mellemtrin,2025/2026,6.334144856968959
Lyngby-Taarbæk,Udskoling,2014/2015,5.971850809289233
Lyngby-Taarbæk,Udskoling,2015/2016,6.001997336884155
Lyngby-Taarbæk,Udskoling,2016/2017,6.0632466619817285
Lyngby-Taarbæk,Udskoling,2017/2018,6.051608077786089
Lyngby-Taarbæk,Udskoling,2018/2019,6.135284810126582
Lyngby-Taarbæk,Udskoling,2019/2020,6.086924762600439
Lyngby-Taarbæk,Udskoling,2020/2021,6.117974058060531
Lyngby-Taarbæk,Udskoling,2021/2022,6.160452729693741
Lyngby-Taarbæk,Udskoling,2022/2023,6.235488126649076
Lyngby-Taarbæk,Udskoling,2023/2024,6.290198590647021
Lyngby-Taarbæk,Udskoling,2024/2025,6.288535031847133
Lyngby-Taarbæk,Udskoling,2025/2026,6.278787878787878
Læsø,Indskoling,2014/2015,4.875
Læsø,Indskoling,2015/2016,4.518518518518518
Læsø,Indskoling,2016/2017,4.355555555555555
Læsø,Indskoling,2017/2018,4.761904761904762
Læsø,Indskoling,2018/2019,4.972222222222222
Læsø,Indskoling,2019/2020,4.8
Læsø,Indskoling,2020/2021,4.666666666666667
Læsø,Indskoling,2022/2023,5.172413793103448
Læsø,Indskoling,2023/2024,5.666666666666667
Læsø,Indskoling,2024/2025,5.5588235294117645
Læsø,Indskoling,2025/2026,5.666666666666667
Læsø,Mellemtrin,2014/2015,4.777777777777778
Læsø,Mellemtrin,2015/2016,4.959183673469388
Læsø,Mellemtrin,2016/2017,4.92
